url,temple_name,temple_url,temple_info
https://www.bharattemples.com/maharashtra,"Khidkaleshwar Mandir, Thane",https://www.bharattemples.com/khidkaleshwar-mandir-thane/,"
The Khidkali temple or the Khidkaleshwar Mandir is a Hindu temple located in Dombivli, Maharashtra, India. The present temple structure was probably rebuilt in the 17th century. Inside the main temple there are other ancient idols of Lord Ganeśa, Hanumān. The temple is situated on the banks of the Khiḍkali Lake. There are several small temples near-by: Dattātreya, Hanumān and other Gurūs. There is a small […]
"
https://www.bharattemples.com/maharashtra,"Kalaram Temple, Nashik",https://www.bharattemples.com/kalaram-temple-nashik/,"
The Kalaram Temple is an old Hindu shrine dedicated to Rama in the Panchavati area of Nashik city in Maharashtra, India. It is probably the most important Hindu shrine in the city. The temple derives its name from a black statue of Lord Rama. The literal translation of kalaram is “black Rama”. The sanctum sanctorum also houses the statues of the goddess Sita and the god Lakshmana. Thousands of devotees visit […]
"
https://www.bharattemples.com/maharashtra,"Kailasa temple, Aurangabad",https://www.bharattemples.com/kailasa-temple-aurangabad/,"
The Kailasha (IAST: Kailāśa) or Kailashanatha (IAST: Kailāśanātha) temple is one of the largest Indian rock-cut ancient Hindu temples located in the Ellora Caves, Maharashtra, India. A megalith carved out of one single rock, it is considered one of the most remarkable cave temples in the world because of its size, architecture and sculptural treatment. The Kailasa temple (Cave 16) is one of the 34 cave temples and monasteries known […]
"
https://www.bharattemples.com/maharashtra,"Jyotiba Temple, Kolhapur",https://www.bharattemples.com/jyotiba-temple-kolhapur/,"
Jyotiba Temple (Marathi: ज्योतिबा) is a holy site of Hinduism near Wadi Ratnagiri  in Kolhapur district of Maharashtra state in western India. The deity of the temple is known by the same name, and is held by the locals to be an incarnation of three gods: Brahma, Vishnu, Mahesha, and Jamadagni.An annual fair takes place on the full moon night of the Hindu months of Chaitra and Vaishakha. Architecture Legend / Local stories Photo Gallery How […]
"
https://www.bharattemples.com/maharashtra,"Jivdani Mata, Palghar",https://www.bharattemples.com/jivdani-mata-palghar/,"
Jivdani Mata is a Hindu Goddess. The main temple of the goddess is situated atop a hill, in Virar, Maharashtra, India. Architecture Legend / Local stories Photo Gallery How to Reach: The temple is on the hill, almost 1500 ft from the sea-level. The Goddess rests in a temple situated about 1250 steps above the ground on a hill that […]
"
https://www.bharattemples.com/maharashtra,"Hanuman Temple, Beed",https://www.bharattemples.com/hanuman-temple-beed/,"
Hanuman Temple is a temple of Lord Hanuman (also known as Lord Maruti). It is one of the oldest temples in the Beed district of Maharashtra state, India. The temple’s history dates to roughly 300 years ago or possibly earlier. It is located at Pangari (Marutichi) (in Marathi, Maruthichi means “something that belongs to Maruti”) close to Beed-Ahmadnagar Road, approximately 45 km from the Beed […]
"
https://www.bharattemples.com/maharashtra,"Ganpati Temple, Sangli",https://www.bharattemples.com/ganpati-temple-sangli/,"
The Lord Ganapati Temple is situated in the city of Tasgaon within the Sangli district in the Indian state of Maharashtra. Most of the Ganapati idols have a left-sided trunk, while this temple’s idol’s trunk bends towards the right.The Ganapati idol with the trunk curved towards the right is said to be ‘active (jagrut)’. This Ganapati is regarded as a living idol, ready to bless communities […]
"
https://www.bharattemples.com/maharashtra,"Ganapati Temple, Redi",https://www.bharattemples.com/ganapati-temple-redi/,"
The Ganapati temple of Redi is located approximately 30 km from Vengurla, in the small village of Redi. The town in which this temple is situated contains [[iron ore] mines and the Ganpati idol was found in one of the mines near Rewati port in 1976. A local person by the name of Sadashiv Kambli supposedly visualized a […]
"
https://www.bharattemples.com/maharashtra,"Gajanan Maharaj Temple, Akola",https://www.bharattemples.com/gajanan-maharaj-temple-akola/,"
Shri Sant Gajanan Maharaj is known to most of the people in Maharashtra. He stayed most of his life at Shegaon, near Akola district in Maharashtra and has taken “Samadhi” there. Therefore, Shegaon has got a special significance for Maharaj and his devotees. Shegaon hosts a magnificent temple. His devotees have constructed many Gajanan Maharaj Temples in different parts of Maharashtra, India. […]
"
https://www.bharattemples.com/maharashtra,"Ekvira, Pune",https://www.bharattemples.com/ekvira-pune/,"
In Hinduism Goddess Ekvira also worshipped as Renuka in different parts of India and Nepal is mother of Chiranjivi or immortal sage Parashurama. Architecture Legend / Local stories Photo Gallery How to Reach: Mumbai and Pune airports are the closest airport to reach Ekvira Temple, Lonavala. From Mumbai or Pune one can reach lonavala by train or bus and hire cab to reach Ekvira temple. Address Contact Details
"
https://www.bharattemples.com/maharashtra,"Durga Devi temple, Ratnagiri",https://www.bharattemples.com/durga-devi-temple-ratnagiri/,"
Shri Durga Devi temple, Guhagar is an ancient templelocated at Guhagar, a taluka place in Ratnagiri district of Maharashtra state in India. It is considered to be the Kuladevata or clan goddess of many Chitpavan families from the Konkan region. It is located in Warla Pat (Upper Side) of Guhagar Gaon. The Temple is old with full of greenery along with Bhakta Niwas in nearby location. […]
"
https://www.bharattemples.com/maharashtra,"Aryadurga devi, Rajapur",https://www.bharattemples.com/aryadurga-devi-rajapur/,"
Aryadurga devi, Devihasol आर्यादुर्गा देवी देवीहसोळ, is a Hindu temple situated in Devihasol village and it’s very famous temple in Rajapur taluka, Maharashtra state, India. It is 18 km from Rajapur, 52 km from Ratnagiri and 380 km from Mumbai. Many devotees come to visit this temple, The fair of Aryadurga devi and Navadurga devi (bhalavli) is also famous, […]
"
https://www.bharattemples.com/maharashtra,"Birla Mandir, Thane",https://www.bharattemples.com/birla-mandir-thane/,"
Birla Mandir is a Hindu temple for Vithoba located in the vicinity of the Century Rayon Company in Shahad, Ulhasnagar Taluka, Maharashtra, India. It has also served as a shooting location for various Bollywood films like Tere Naam, Prem Granth, Suhaag (Old), Golmaal: Fun Unlimited, etc. It is on the National Highway 61 (India) (Kalyan-Murbad-Nagar-Nanded-Adilabad) and is just 4 km from Kalyan city. Architecture Legend / Local stories Photo Gallery How to Reach: […]
"
https://www.bharattemples.com/maharashtra,"Bhawani Waghjai Temple, Chiplun",https://www.bharattemples.com/bhawani-waghjai-temple-chiplun/,"
The Shree Bhawani Waghjai Temple, Terav is a Hindu temple dedicated to the goddesses Bhawani and Waghjai. It is located in village Terav, Taluka Chiplun, Dist. Ratnagiri, Maharashtra. The original temple was built circa 1860 Government of Maharashtra has declared this temple as one of the tourist places in Maharashtra. This temple is 123 ft in length with a width of 76 ft on south […]
"
https://www.bharattemples.com/maharashtra,"Bhavani, Osmanabad",https://www.bharattemples.com/bhavani-osmanabad/,"
Bhavani (also known as Tulaja, Turaja, Tvarita, Ambā and Jagadambā) is an avatar of the Hindu goddess Parvati . She is a form of Durga who is worshiped in Maharashtra, and also by Gurjars of North Gujarat, Northern Karnataka, Western Rajasthan and Punjab.Bhavani translates to “giver of life”, meaning the power of nature or the source of creative energy. She is considered to be a mother who provides to her devotees and also plays the role […]
"
https://www.bharattemples.com/maharashtra,"Bhadra Maruti Temple, Aurangabad",https://www.bharattemples.com/bhadra-maruti-temple-aurangabad/,"
Bhadra Maruti Temple, Khultabad is a temple dedicated to the Hindu deity Hanuman, located at Khuldabad, near Aurangabad, Maharashtra. The temple is located four kilometers from the Ellora Caves At this temple, the idol of Hanuman is portrayed in a reclining or sleeping posture.It is one of only three places where Hanuman is represented in a sleeping posture. The second […]
"
https://www.bharattemples.com/maharashtra,"Ballaleshwar Pali, Raigad",https://www.bharattemples.com/ballaleshwar-pali-raigad/,"
Ballaleshwar (lit.: “Ballal’s Lord”) temple is one of the eight temples of Lord Ganesha. Among Ganesha temples, Ballaleshwar is the only incarnation of Ganesha that is known by his devotee’s name. It is located in the village of Pali which is at a distance of 58 km from Karjat in the Raigad district. It is situated between fort Sarasgad and the river Amba. Architecture Legend / Local stories […]
"
https://www.bharattemples.com/maharashtra,"Balaji Mandir, Pune",https://www.bharattemples.com/balaji-mandir-pune/,"
Balaji Mandir is a well-known Indian temple and landmark in Pashan, Pune. It was built by the Ahobila Mutt. Architecture Legend / Local stories Photo Gallery How to Reach: Address Ward No. 8, Aundh Gaon, Aundh, Pune, Maharashtra 411027 Contact Details
"
https://www.bharattemples.com/maharashtra,"Aundha Nagnath Temple, Hingoli",https://www.bharattemples.com/aundha-nagnath-temple-hingoli/,"
Aundha Nagnath Temple (Marathi औंढा नागनाथ मंदिर) is an ancient Shiva temple, 8th Jyotirlinga, located at Aundha Nagnath in Hingoli district of Maharashtra, India. Aundha Nagnath (Nageshwaram) is supposed to be the eighth of the twelve jyotirlingas in India, an important place of pilgrimage.The present temple is said to have been built by the Seuna (Yadava) dynasty and dates to 13th century. The first temple is said […]
"
https://www.bharattemples.com/maharashtra,"Ashtavinayaka, Pune",https://www.bharattemples.com/ashtavinayaka-pune/,"
Ashtavinayak (Marathi: अष्टविनायक) literally means “eight Ganeshas” in Sanskrit. Ganesh is the Hinduism/Hindu deity of unity, prosperity & learning and removes obstacles. The term refers to eight Ganeshas. Ashtavinayaka yatra trip refers to a pilgrimage to the eight Hindu temples in Maharashtra state of India that house eight distinct idols of Ganesh, in a pre-ascertained sequence. The Ashtavinayak yatra or pilgrimage covers the eight ancient holy temples of Ganesh […]
"
https://www.bharattemples.com/maharashtra,"Amruteshwar Temple, Ahmednagar",https://www.bharattemples.com/amruteshwar-temple-ahmednagar/,"
Amruteshwar Temple is an intricately carved Shiva temple built in Ratanwadi over a thousand years ago. Architecture Legend / Local stories Photo Gallery How to Reach: Address Amruteshwr temple, @-Ratanwadi near Bhandardara, Ratanwadi, Maharashtra 422604 Contact Details
"
https://www.bharattemples.com/maharashtra,"Allamprabhu Temple, Osmanabad",https://www.bharattemples.com/allamprabhu-temple-osmanabad/,"
The Allamprabhu is a unique temple. Situated on a beautiful hill near a magnificent lake, the uniqueness of this temple is that “both Hindus and Muslims pray in this temple This place is located at 1.5 kilometers (0.93 mi) from Bhoom, a small town in Osmanabad district, Maharashtra. Historically, Bhoom was under Nizam of Hyderabad. On September 17, 1948, the forces of Nizam […]
"
https://www.bharattemples.com/maharashtra,"Vyadeshwar, Ratnagiri",https://www.bharattemples.com/vyadeshwar-ratnagiri/,"
Shri Dev Vyadeshwar is a Hindu temple dedicated to the God Shiva. It is located in Guhagar, Ratnagiri District of the Indian state of Maharashtra State.It is considered the Kuladevata (Clan God) of many Chitpavan families from the Konkan region. Architecture Legend / Local stories According to Hindu mythology, sage Parashurama created the land of Konkan by shooting his arrow into the sea and commanding the Sea God to retract the waters to the […]
"
https://www.bharattemples.com/maharashtra,"Veerabhadra Devasthan-Vadhav, Raigad",https://www.bharattemples.com/veerabhadra-devasthan-vadhav-raigad/,"
Veerabhadra Devasthan-Vadhav is a Hindu temple located in Vadhav, in the Raigad district of Maharashtra, India Architecture Legend / Local stories Photo Gallery How to Reach: Address Contact Details  
"
https://www.bharattemples.com/maharashtra,"Siddheshwar temple, Solapur",https://www.bharattemples.com/siddheshwar-temple-solapur/,"
Siddheshwar Temple is a temple in Solapur district, Maharashtra, India. It is sacred to Hindus and members of the Lingayat faith. There is a lake within the temple complex. Located amidst a lake further flanked by Bhuikot fort, Siddheshwar temple is sacred to Lord Siddheshwar, who is considered as an incarnation of Lord Shiva and Lord Vishnu. The temple […]
"
https://www.bharattemples.com/maharashtra,"Siddhanath Temple, Satara",https://www.bharattemples.com/siddhanath-temple-satara/,"
Mhaswad is well known for Lord Siddhanath. Siddhanath is believed to be incarnation of Lord Shiva. Siddhanath is patron god of adjacent regions and one of among several regional protective (Kshetrapal) gods of Maharashtra.Mhaswad is situated on the bank of Manganaga river. Historically, this place was ruled by Mane(माने), a Maratha Kshatriya 07 Kuli clan. The […]
"
https://www.bharattemples.com/maharashtra,"Shiv Mandir,Thane",https://www.bharattemples.com/shiv-mandirthane/,"
The Shiv Mandir of Ambarnath is a historic 11th-century Hindu temple, still in use, at Ambarnath near Mumbai, in Maharashtra, India. It is also known as the Ambreshwar Shiva Temple, and known locally as Puratana Shivalaya. It is situated on the bank of Vadavan(Waldhuni) river, 2 km away from Ambarnath (East) railway station. The temple was built in 1060 AD beautifully carved in stone. […]
"
https://www.bharattemples.com/maharashtra,"Shede dev, Palghar",https://www.bharattemples.com/shede-dev-palghar/,"
Shede Dev is a very old Shiva temple in Madhukar Nagar, Saphale, Palghar district, Maharashtra, India. It is more than 100 years old. There is huge function near the Temple at every Maha Shivaratri. Architecture Legend / Local stories Photo Gallery How to Reach: Nearest bus stand is Vasai. In the state of Maharashtra,Palghar is a must visit place.You can easily get […]
"
https://www.bharattemples.com/maharashtra,"Pateshwar, Satara",https://www.bharattemples.com/pateshwar-satara/,"
Pateshwar is a village in Satara district of Maharashtra, known for rock-cut caves with shrines of Shiva. Pateshwar is located about 11.26 km South East of Satara on the Satara-Kolhapur state highway in Maharashtra. While there are two ways of approaching Pateshwar, the most popular route is through Degaon village by State Transport buses, autorickshaws apart from private cars. The other route is from […]
"
https://www.bharattemples.com/maharashtra,"Muktidham, Nashik",https://www.bharattemples.com/muktidham-nashik/,"
Muktidham is a marble temple complex honouring various Hindu gods. It is a popular tourist attraction situated in the Nashik Road suburb of the city of Nashik in the State of Maharashtra in India. It is privately operated through a trust and was built through a generous donation by the late Mr. J.D. Chauhan-Bytco, a local industrialist. The temple was founded in the year 1971 Further, […]
"
https://www.bharattemples.com/maharashtra,"Kopineshwar Mandir, Thane",https://www.bharattemples.com/kopineshwar-mandir-thane/,"
Kopineshwar Mandir (also Kaupīnēśvar Mandir) (Marathi: कौपिनेश्वर मंदिर) is a temple dedicated to the Hindu god Shiva and is considered as the patron god of Thane. The Shivalinga inside the temple is considered as one of the largest in Maharashtra. Architecture Legend / Local stories Photo Gallery   How to Reach: Kopineshwar Mandir is located at a distance of 0.8 km from theThane Junction. Buses, rickshaws and taxis […]
"
https://www.bharattemples.com/maharashtra,"Koleshwar, Ratnagiri",https://www.bharattemples.com/koleshwar-ratnagiri/,"
Shri Dev Koleshwar is an ancient Shiva Temple located at Kolthare, a village from Dapoli Taluka of Ratnagiri District from Maharashtra state in India. A cave temple of Chankai devi is located at about 6 km at Dabhol. Architecture Legend / Local stories Photo Gallery How to Reach: Ratnagiri is connected by road to Mumbai, Madgaon, Mangalore, Udupi, Cochin, Karwar by NH17 and these places are connected by […]
"
https://www.bharattemples.com/maharashtra,"Grishneshwar Temple, Aurangabad",https://www.bharattemples.com/grishneshwar-temple-aurangabad/,"
Grishneshwar Temple sometimes referred to as the Ghrneshwar or Dhushmeshwar Temple, is one of the shrines dedicated to Lord Shiva that is referenced in the Shiva Purana. The word Ghrneshwara means “lord of compassion”. Grishneshwar Temple, Aurangabad Information Location Verul, Aurangabad District Also Known as Ghrneshwar, Dhushmeshwar Temple, and Grishneshwar Jyotirlinga Temple Type Hindu Temple Status The 12th Jyotirlinga Dedicated to […]
"
https://www.bharattemples.com/maharashtra,"Gondeshwar Temple, Nashik",https://www.bharattemples.com/gondeshwar-temple-nashik/,"
The Gondeshwar temple (IAST: Gondeśvara) is an 11th-12th century Hindu temple located in Sinnar, a town in the Nashik district of Maharashtra, India. It features a panchayatana plan; with a main shrine dedicated to Shiva; and four subsidiary shrines dedicated to Surya, Vishnu, Parvati, and Ganesha. Architecture The Gondeshwar temple is built in the Bhumija style,in form of a panchayatana complex, which features a main shrine surrounded by four subsidiary shrines.The temple is situated on […]
"
https://www.bharattemples.com/maharashtra,"Bhonda Mahadev Temple, Nagpur",https://www.bharattemples.com/bhonda-mahadev-temple-nagpur/,"
Bhonda Mahadev Temple (also called as mumda deval) is an ancient Hindu temple located in Nagpur, Maharashtra, India. Architecture Legend / Local stories Photo Gallery How to Reach: Address Tekdi Rd, Behind Aurobindo Shrine, Sitabuldi, Nagpur, Maharashtra 440012 Contact Details
"
https://www.bharattemples.com/maharashtra,"Walkeshwar Temple, Mumbai",https://www.bharattemples.com/walkeshwar-temple-mumbai/,"
Walkeshwar Temple, also known as the Baan Ganga Temple, is a temple dedicated to the Hindu god, Shiva located in Walkeshwar, near Malabar Hill neighbourhood, in South Mumbai precinct of the city of Mumbai, India. It is situated at the highest point of the city,and close to the temple lies the Banganga Tank. Architecture Legend / Local stories Legend has it that Hindu god, Rama paused at that spot on his way from Ayodhya to Lanka in pursuit […]
"
https://www.bharattemples.com/maharashtra,"Wagheshwari Temple, Mumbai",https://www.bharattemples.com/wagheshwari-temple-mumbai/,"
Wagheshwari Temple is one of the famous temples of Mumbai situated near Gokuldham in Goregaon East. It is dedicated to Hindu Goddess Bhagwati. The deity is also known as Wagheshwari Mata who is supposed to be the 4th avatar or incarnation of Goddess Saraswati Architecture Legend / Local stories Photo Gallery How to Reach: Address  A-64, Sai Rd, Azad Nagar, Gokuldham […]
"
https://www.bharattemples.com/maharashtra,"Shri Swaminarayan Mandir, Mumbai",https://www.bharattemples.com/shri-swaminarayan-mandir-mumbai/,"
Shri Swaminarayan Mandir, Mumbai (Marathi: श्री स्वामीनारायण मंदिर, मुंबई) is a Hindu temple (Mandir) and a part of the Swaminarayan Sampraday. This Swaminarayan Temple is located in the Bhuleshwar area of Mumbai and is the oldest Swaminarayan Mandir in Mumbai, being over a hundred years old Architecture Legend / Local stories Photo Gallery How to Reach: Address Near, Shree Sahajanand Marg, 3rd Bhoiwada Ln, Panjarpole, Bhuleshwar, Mumbai, Maharashtra 400002 […]
"
https://www.bharattemples.com/maharashtra,"Shree balaji mandir, Mumbai",https://www.bharattemples.com/shree-balaji-mandir-mumbai/,"
The temple of Shree Balaji Mandir is located at Charkop, Kandivali (West). It is claimed to be the second home place of lord venkateshwara after Tirupati Temple. Every month Moolavar Abhishekam is performed of shree balaji, The abhishekam is performed on Shravana Nakshatra. Lord Shree Balaji is offered arghyam, padhvam, etc. followed by applying scented oil (Attar) on Shree Balaji. Then […]
"
https://www.bharattemples.com/maharashtra,"Shaneshwar Sansthan, Mumbai",https://www.bharattemples.com/shaneshwar-sansthan-mumbai/,"
Shaneshwar Sansthan is the open temple of Lord Shree Shani in Dombivli near Mumbai city. Here Shani Sansthan means a spiritual organisation established for Lord Shree Shani. This Sansthan was established by the spiritual master Sadguru Shree Omkar Maharaj on 15 January 2008. Thousands of devotees from all over Mumbai city daily visit this temple to get blessings of the Lord Shree Shani. Architecture Legend / […]
"
https://www.bharattemples.com/maharashtra,"Prabhadevi Temple, Mumbai",https://www.bharattemples.com/prabhadevi-temple-mumbai/,"
Prabhadevi Temple, also known as Prabhavati Devi Temple , is a Hindu temple located in the Prabhadevi area, near Dadar, Mumbai. The idol representing the main deity, Prabhavati Devi, dates back to the 12th Century. The temple itself, though, was constructed in 1715, making it only 300 years old. Architecture Legend / Local stories Photo Gallery   How to Reach: One can […]
"
https://www.bharattemples.com/maharashtra,"Mumba Devi Temple, Mumbai",https://www.bharattemples.com/mumba-devi-temple-mumbai/,"
Architecture Legend / Local stories Photo Gallery How to Reach: One can reach Mumba Devi Temple easily by boarding local trains from the city. The Charni Road Station is only 10 minutes from Bhuleshwar. Churchgate Station is also located close to Bhuleshwar. Mumba Devi Temple is one of the most ancient temples situated in Mumbai and was built in the 18th century. Address […]
"
https://www.bharattemples.com/maharashtra,"Mahalakshmi Temple, Mumbai",https://www.bharattemples.com/mahalakshmi-temple-mumbai/,"
Mahalaxmi Temple is one of the most famous temples of Mumbai situated on Bhulabhai Desai Road in Mahalaxmi area. It is dedicated to Mahalakshmi the central deity of Devi Mahatmyam. The temple was built in 1831 by Dhakji Dadaji (1760–1846), a Hindu merchant. Architecture Legend / Local stories Photo Gallery How to Reach: One can also visit the Haji Ali Dargah, which is another popular […]
"
https://www.bharattemples.com/maharashtra,"Lalbaugcha Raja, Mumbai",https://www.bharattemples.com/lalbaugcha-raja-mumbai/,"
Lalbaugcha Raja (Marathi: लालबागचा राजा, meaning: The King of Lalbaug) is the most famous Sarvajanik Ganapati kept at Lalbaug, a prominent locality in Mumbai during the Ganesh Chaturthi festival. The idol is kept for public display for 11 days; thereafter it is immersed in the Arabian sea at Girgaon Chowpatty on the auspicious day of Anant Chaturdashi. It is believed that this idol of Ganesha […]
"
https://www.bharattemples.com/maharashtra,"Kadeshwari Devi Temple, Mumbai",https://www.bharattemples.com/kadeshwari-devi-temple-mumbai/,"
Kadeshwari Devi Temple is a Hindu temple located in Bandra, Mumbai, India. The temple is dedicated to mother goddess Kadeshwari situated on the top of hill behind Bandra Fort in Land’s End, Banstand, Mumbai. The idol of mother goddess Kadeshwari is in the form of Shakti. It is approximately 2 kilometers from Bandra railway station. Due to the sea water constantly eroding the foundation of the temple and […]
"
https://www.bharattemples.com/maharashtra,"Jogeshwari Caves, Mumbai",https://www.bharattemples.com/jogeshwari-caves-mumbai/,"
The Jogeshwari Caves are some of the earliest Buddhist cave temples sculptures located in the Mumbai suburb of Jogeshwari, India. The caves date back to 520 to 550 CE. These caves belongs to the last stage of the Mahayana Buddhistarchitecture, which was later taken over by the Hindus . According to historian and scholar Walter Spink, Jogeshwari is the earliest major cave […]
"
https://www.bharattemples.com/maharashtra,"ISKCON temple, Mumbai",https://www.bharattemples.com/iskcon-temple-mumbai/,"
ISKCON Temple, Mumbai officially known as Sri Sri Radha Rasabihari ji Temple is a temple in Juhu area in Mumbai in India. It is set upon four acres of land and a stone throw away from Juhu Beach. A.C. Bhaktivedanta Swami Prabhupada, the founder-acharya of ISKCON (also known as the Hare Krishna Movement) inspired the construction of one of India’s most beautiful temple of Lord Krishna in Mumbai. The […]
"
https://www.bharattemples.com/maharashtra,"Babulnath, Mumbai",https://www.bharattemples.com/babulnath-mumbai/,"
Babulnath is an ancient Shiva temple in Mumbai, India. Situated on a small hillock near Girgaum Chowpatty, it is one of oldest temples in the city, Shiva in the form of the Lord of the Babul tree is the main deity in this temple. The faithful climb up to the temple and obtain Darshan of the shivling and obtain blessings of the Lord. It is […]
"
https://www.bharattemples.com/maharashtra,"Vigneshwara Temple, Pune",https://www.bharattemples.com/vigneshwara-temple-pune/,"
The Vigneshwara Temple or Vighnahar Ganapati Temple of Ozar (also spelt as Ojhar or Ojzar) is a Hindu temple dedicated to Ganesha, the elephant-headed god of wisdom. The temple is one of the Ashtavinayaka, the eight revered shrines of Ganesha in Maharashtra, India. The Ganesha form worshipped here is called Vigneshwara (spelt also as Vigneshvar(a), Vigneshwar : “Lord of obstacles”) or Vignahar (spelt also as Vignahara, “Remover of […]
"
https://www.bharattemples.com/maharashtra,"Shri Laxmi Narsimha Temple, Pune",https://www.bharattemples.com/shri-laxmi-narsimha-temple-pune/,"
The Laxmi Narsimha Temple (Marathi: श्री लक्ष्मी नृसिंह देवस्थान) is a Hindu temple dedicated to Lord Narasimha, an Avatar of Vishnu, located in western India, in Pune district of the state of Maharashtra. The temple is located at the confluence of Bhima river and Nira river, at the south eastern tip of Pune district, in Indapur taluka. Shri Narsimha of Nira Narsingpur is the family deity of many people from Maharashtra the prominent ones being the families of the current Chief Minister of […]
"
https://www.bharattemples.com/maharashtra,"Ranjangaon Ganpati, Pune",https://www.bharattemples.com/ranjangaon-ganpati-pune/,"
Ranjangaon Ganpati is one among the Ashtavinayak, celebrating eight instances of legends related to Ganesha. This temple’s Ganpati idol was inaugurated and donated by the “Khollam” family, a goldsmith family based in Ranjangaon. The temple was built between the 9th and 10th century. The main temple looks like it was built in the Peshwa period. Nagarkhana is situated above the […]
"
https://www.bharattemples.com/maharashtra,"Ganesha Temple, Pune",https://www.bharattemples.com/ganesha-temple-pune/,"
Shri Mayureshwar Mandir (Marathi: श्री मयूरेश्वर मंदीर) or Shri Moreshwar Temple(Marathi: श्री मोरेश्वर मंदीर) is a Hindu temple (mandir) dedicated to Ganesha, the elephant-headed god of wisdom. It is located in Moragaon (Marathi: मोरगाव) in Pune District, about 65 km away from Pune city in the Indian state of Maharashtra. The temple is the starting and ending point of a pilgrimage of eight revered Ganesha temples called Ashtavinayaka. Architecture Legend / Local […]
"
https://www.bharattemples.com/maharashtra,"Lenyadri, Pune",https://www.bharattemples.com/lenyadri-pune/,"
Lenyadri (Marathi: लेण्याद्री, Leṇyādri), sometimes called Ganesa Lena, Ganesh Pahar Caves, or Suleman Caves, represents a series of about 30 rock-cut Buddhist caves, located about 5km north of Junnar in Pune district in the Indian state of Maharashtra. Other caves surrounding the city of Junnar are: Manmodi Caves, Shivneri Caves and Tulja Caves. Cave 7, originally a Buddhist vihara, has been adapted as a Hindu temple dedicated to the god Ganesha. It is one of the Ashtavinayak shrines, a set […]
"
https://www.bharattemples.com/maharashtra,"Khandoba Temple, Jejuri",https://www.bharattemples.com/jejuri-pune/,"
Khandoba Temple, also known as Jejuri Temple, is located in the Pune district of Maharashtra. The temple is dedicated to Khandoba, also known as Mhalsakant or Malhari Martand or Mylaralinga. Khandoba is regarded as the ‘God of Jejuri’ and is held in great reverence by the Dhangars. The town is known for being the venue of one of the revered temples […]
"
https://www.bharattemples.com/maharashtra,"Chintamani Temple,Pune",https://www.bharattemples.com/chintamani-templepune/,"
The Chintamani Temple of Theur is a Hindu temple dedicated to Ganesha, the elephant-headed god of wisdom. Located 25 km (16 mi) from Pune, the temple is “one of the larger and more famous” of the Ashtavinayaka, the eight revered shrines of Ganesha in the Indian state of Maharashtra. The temple lore describes how Ganesha retrieved the wish-giving jewel Chintamani for his devotee, the sage Kapila from the greedy […]
"
https://www.bharattemples.com/maharashtra,"Bhuleshwar Temple, Pune",https://www.bharattemples.com/bhuleshwar-temple-pune/,"
Bhuleshwar is a Hindu temple of Shiva, situated around 45 kilometres from Pune and 10 km from Pune Solapur highway from Yawat. The temple is situated on a hill and was built in the 13th century. There are classical carvings on the walls. It has been declared as a protected monument. The temple is also known for the folk-tale about it, when a bowl […]
"
https://www.bharattemples.com/maharashtra,"Bhimashankar Temple, Pune",https://www.bharattemples.com/bhimashankar-temple-pune/,"
Bhimashankar Temple is a Jyotirlinga shrine located 50 km northwest of Khed (alias Rajgurunagar), near Pune, in India. It is located 127 km from Shivajinagar (in Pune) in the Ghat region of the Sahyadri Mountains. Bhīmāshankar is also the source of the river Bhima, which flows southeast and merges with the Krishna river near Raichur. The other Jyotirlinga shrines in Maharashtra are Trimbakeshwarnear Nashik and Grishneshwar. Bhimashakar is the roots of the river Bhima which […]
"
https://www.bharattemples.com/maharashtra,"Baneshwar temple, Pune",https://www.bharattemples.com/baneshwar-temple-pune/,"
Baneshwar is a temple of Shiva located in the village of Nasarapur about 36 km southwest of Pune. It is a pleasant and calm place amidst a jungle. It was recently discovered and hence declared as a small bird sanctuary hosting a decent amount of rare birds with many crowned hornbills seen Architecture Legend / Local stories Photo Gallery How to Reach: Address Baneshwar Temple Access Road, […]
"
https://www.bharattemples.com/maharashtra,"Kunjal Mata Temple, Nagaur",https://www.bharattemples.com/kunjal-mata-temple-nagaur/,"
Kunjal Mata Temple is known as the Kuldevi temple of the village which is named as Deh and previously known as Champawat. And it is believed that the existence Mother Goddess was reveled in the year 1089 AD. There are many stories about this temple is heard and that is why according to the local […]
"
https://www.bharattemples.com/maharashtra,"Jain Glass Temple, Nagaur",https://www.bharattemples.com/jain-glass-temple-nagaur/,"
Jain Glass Temple of Nagaur is a complete glass temple which is situated behind the Kamla Tower. This temple is a popular shrine of Jain community. Visitors get amazed by the magnificent glass works inside the temple. Its also represent the ancient art in the form of the Jain scriptures. Architecture Legend / Local stories […]
"
https://www.bharattemples.com/maharashtra,"Dadhimati Mata Temple, Nagaur",https://www.bharattemples.com/dadhimati-mata-temple-nagaur/,"
Dadhimati Mata Temple is known as the oldest surviving temples of Northern India. The temple is dedicated to Goddess Parvati and the specialty of this temple is that it is one of the 52 shakti Peethas of Goddess Sati (Parvati). The temple is situated in the Nagaur district of Rajasthan and devotees in huge numbers […]
"
