0,1
https://www.bharattemples.com/baidyanath-temple-baba-baidyanath-dham-deoghar-jharkhand/," Official Website:  http://babadham.org/ 
Baidyanath Temple is dedicated to Lord Shiva. The three important fairs held here are Shri Panchami mela held in January, Shivaratri mela held in March and the Bhadra Purnima Mela held in September. The Shivaratri festival is attended by several visitors in the course of a fortnight. In 1596, a hunter by the name of Baiju, discovered the lost lingam. Since then it came to be known as Baidyanath and people also call it Kamma Lingam – the desire fulfilling lingam.
The lingam installed inside, is of a cylindrical forming about 5 inches in diameter and projects about 4 inches from the centre of a large slab of basalt. It is not possible to ascertain how much of the lingam is buried. The top is broken and has uneven surface.
The top contains three ascending shaped gold vessels that are compactly set, and were donated by the Maharaja of Giddhaur. Besides these pitcher shaped vessels, there is a Punchsula (Five knives in Tridenta shape), which is rare. In the inner top there is an eight petaled lotus jewel called Chandrakanta Mani. There are different porches in the temple. One porch leads to the cell where the lingam is fixed. The second porch is in front with a row of pillars spanned by blocks of basalt and on the right side there is a sandstone image of nandi. There are bells fixed in the ceiling and pilgrims are supposed to pull the bell ropes to announce their approach to the divinity. To the east of the northern verandah of the temple there is a large masonry vat into which flows the water and milk offered to the lingam. The liquid in it is essentially a mix of milk, sandal paste and washing of flowers, which impart to it a fragrant smell and is treated as highly sacred.
According to Hindu mythology, Ravana went to Mount Kailash and prayed to Lord Shiva, who gave him a Jyotirlinga to take to his land, with the promise not to place the lingam anywhere else. In case that happened, the lingam would remain fixed on that spot forever. The gods, who were unhappy at the prospect of the divine lingam being established in the enemy kingdom, which would render them powerless against their adversary, worked a trick on Ravana. Meanwhile, Vishnu disguised as an old brahmin, befriended Ravana and offered himself to hold the jyotirlinga for a minute. He mistakenly handed over the lingam to a brahmin, who grounded it at Deoghar. Ravana did his best to uproot it but beyond breaking the tip he was unsuccessful. Out of frustration, he pressed it with his thumb so it went inside and got tilted slightly.
However, failing to remove the lingam, he made his obeisance to the lingam and daily he used to come from Lanka and worship the divinity. The spot where Ravana came down to the earth has been identified with Harila Jori, about four miles north of Babadham and the place where the lingam was deposited is known as Babadham.
 Legend 2:  It is said that the lingam, after the death of Ravana, used to be worshipped by a hunter Baiju, and the lingam came to be known by Baiju’s name as Baidyanath. The story of Baiju giving rise to the name of Baidyanath is more prevalent as a Santhal tradition.
 Legend 3:  Another legend states that in Satya Yuga, when Sati – the consort of Shiva and daughter of Daksha- committed suicide because of the discourtesy shown towards her husband Lord Shiv by her father Daksha. Lord Shiva stuck the corpse of his wife on the point of his trident and roamed about in a frenzy of fury. Lest Shiva’s anger and frantic movements should destroy the world, Vishnu cut the dead body with his discus into fifty-two parts, which fell in different parts of India and became Mahapithasthans. According to the legend, the heart of Sati fell at Babadham. Hence, the name Hridayapeeth.
 Legend 4:  Another legend is that, in the first age of the world, Lord Shiva manifested himself as a lingam of light at twelve different places under different names, and Baidyanath was one of those twelve places. Sati worshipped the emblem in the form of a pandanus flower on the top of the lingam and dwelt for a long time in a grove close by in order to worship it. This place is called Ketakivana.
The history of Babadham has been derived from various manuscripts and also the inscriptions at various places in the Temple area.
Man Singh remained attached to the Gidhaur dynasty for a long time and had contacts with a number of rulers of Bihar. Man Singh’s brother, Bhan Singh was married to daughter of Puran Mal. Man Singh’s interest in Babadham seems to have been determined by his love for this holy shrine because he then got a tank excavated, which is today known as Mansarovar.
Puran Mal’s inscription proves his connection with the Babadham temple. An inscription on the Baidyanath temple states that he built it at the request of the priest Raghunath Ojha. Tradition relates that the inscription was forcibly put by Puran Mal, after he had the temple repaired, to mark his ownership of the surrounding land. Raghunath Ojha was displeased with the inscription, but was unable to resist Puran Mal. Hence, after Puran Mal was gone, he had a porch created and therein set his own inscription. The legend states that the priest fasted for some days at the gate of Baidyanath who revealed to him in a dream that he should build a new porch and set up an inscription. But he claims the credit of having created the entire temple.
In 1757 after the battle of Pallsy the officers of the East India Company paid their attention to this temple. An English man, Keating was sent to look at the administration of the temple. Mr. Keating, the first English collector of Birbhum, took interest in the administration of the temple. In 1788, under Mr. Keating’s order Mr. Hesilrigg, his assistant, who was probably the first English man to visit the holy city, set out to supervise personally the collection of the pilgrim offerings and dues. Later, when Mr. Keating himself visited Babadham, he was convinced and forced to abandon his policy of direct interference. He handed over the full control of the temple to the hands of the high priest.
Baidyanathdham can be reached by train or road. Jaisidih station, on the Howrah-Patna rail line of Eastern Railway, is just 7 km away. Regular bus services from Ranchi and Patna are available. From Bhagalpur, this pilgrimage site is about 80 km.
Timings: 4:00 AM to 3:30 PM, and 6:00 PM to 9:00 PM
The temple opens at 4:00 AM daily. The Head priest worships with Shodashopachar. The Puja rituals continue till 3.30 PM After this the temple doors are closed. The temple then opens at 6:00 PM for Shringar Puja. The temple closes at 9:00 PM
The temple administration provides accommodation (Rooms & Dormitory) for the pilgrimages inside the temple complex at Uma Bhawan. For bookings, interested devotees and travel agents can contact the following numbers of the Baba Mandir office: Baba Mandir Office, Deoghar – Phone No. 06432-232295
There are affordable hotels and dharmashalas in Deoghar at Jasidih.
Deputy Commissioner Deoghar and Chief Executive Officer
Baba Baidyanath Temple Management Board, Government of Jharkhand, Jharkhand, INDIA
Phone: (91-6432) 232680 (Office), 232720 (Residence)
District Public Relation Officer-cum-Temple Magistrate
Baba Baidyanath Temple Management Board, Government of Jharkhand, Jharkhand, INDIA
Phone: (91-6432) 232680 (Office), 232295 (Temple)
Mobile: 9431418752
Fax: (91-6432) 232967
Email: [email protected]
 
Browse more temples in Jharkhand state 

"
https://www.bharattemples.com/venugopalaswami-temple-yadagiri/,"Venugopalaswami Temple Surapur:
Venugopalaswami Temple constructed by Raja Pitambar bahari Pidda Nayaka (1693-1726) in 1705 nearby beautiful Devara bhavi,  is one of the Surapur Nayaks worthy structures. It has a beautiful and attractive stucco sculptures.The annual fair takes place on  Gokulastami. People flock here to witness the spilling of Niru-Okuli from the top of a 35 feet high.
Again close to Venugopalaswamy shrine is a partially built temple. As you see construction has been abandoned while walls were being built. The space between the two half built walls was meant for Garbhagriha and the circle would have been the center of Sabha Mantapa. Also there was a large collection of semi-finished beams and columns, all meant for this temple. I guess Wagangera was a feudatory of Vijayanagara empire and this temple was being constructed then. Looks like- after the fall of Vijayanagara at Talikoti battle all temple constructions were halted.
52 KM from Yadgir and is in Surapur
Yadgir-Bidar Rd, Yadgir, Karnataka 585201

"
https://www.bharattemples.com/siddalingeshwar-temple-yadagiri/,"Siddalingeshwar Temple
It is a panchakuta temple with four separate ”garbhagruha” An intricate architecture model which is arranged in four directions The ceiling of the navaranga are attractive and the pillars carry beautiful carvings.
Journey towards Gurmitkal from Yadgir which is about 30km.
Yadgir K Rural, Karnataka 585201

"
https://www.bharattemples.com/chinthamani-temple-koppal/,"It is another treasure trove of ancient history and reminder of the glory of Krishnadevaraya and the Vijayanagar empire. This place is believed to be the maternal home of Bhooma Devi and during Ramayana times,this was Kishkinda, the kingdom of Vaali and Sugreeva
The nearest airports is Jindal Vijaynagar Airport (72.3Km) and Hubli Airport (123.4Km).
Nearest Railway Station is Munirabad, however most of the trains do not have stop here. Hospet and Koppala are the next nearest stations.
12.2 Km from Gangavathi via SH 130 (20 min), 63.7 Km from Koppal via NH13 and SH 130(1h 14min), 71.6 Km from Bellary via SH 132 (1 h 48 min)
 Anegundi, Karnataka 583227

"
https://www.bharattemples.com/kanakachalapathi-temple-koppal/,"Kanakagiri is an historical place in India, situated in Karnataka State, in Gangavati taluk of Koppal district. 20 km north west to Gangavati town. Kanakagiri means a Hill of Gold
The nearest airports is Jindal Vijaynagar Airport (72.3Km) and Hubli Airport (153.4Km).
Nearest Railway stations are Hospet, Munirabad, Koppal.
21 Km from Gangavathi via SH 29 (25 min), 83 Km from Bellary via NH 63 & SH 29 (2 h 10 min), 163 Km from Hubli via Koppal NH 63 (2 h 49 min), 145 Km from Raichur via SH 23 & SH 63 (2 h 41 min), 183 Km from Vijayapur via NH 13,SH 30 & SH 29(3 h 40 min), 135 Km from Bagalkot via NH 13,SH 30 & SH 29(2 h 30 min) by vechile

"
https://www.bharattemples.com/mahadeva-temple-koppal/,"built in 1112 CE. Soapstone was found in abundance in this regions.The first temple to be built from this material was the Amrtesvara Temple in Annigeri in the Dharwad district in 1050 CE. This building was to be the prototype for later, more articulated structures such as the Mahadeva Temple at Itagi.
The nearest airports is Jindal Vijaynagar Airport (72.3Km) and Hubli Airport (123.4Km).
Nearest Railway stations are Koppal, Banapur, Bannikoppa.
Two important National Highways NH50, NH67 and Four State Highways SH36,SH130,SH59,SH63 intersect at Koppal.
tagi, Karnataka 583232

"
https://www.bharattemples.com/huligemma-temple-koppal/,"The Huligemma temple is a 13th century temple devoted to Goddess Huligemma.
The nearest airports is Jindal Vijaynagar Airport (72.3Km) and Hubli Airport (123.4Km).
Nearest Railway stations are Hospet, Munirabad, Koppal.
Two important National Highways NH50, NH67 and Four State Highways SH36,SH130,SH59,SH63 intersect at Koppal.
Temple Road, Munirabad Rural, Karnataka 583234
089510 61410

"
https://www.bharattemples.com/kotilingeshwar-temple-kolar/,"Kotilingeshwara Temple is a temple in the village of Kammasandra in Kolar district, Karnataka, India. The presiding deity of the temple is lord Shiva. The temple has one of the largest lingams in the world.
The main attraction of the temple is a huge linga measuring 108 ft (33 m) tall and 35 ft (11 m) tall Lord Nandi idol, surrounded by lakhs of small lingas spread over an area of 15 acres (61,000 m2). The Lord Nandi idol is installed over a platform which is 60 feet (18 m) in length, 40 feet (12 m) in width and 4 feet (1.2 m) in height. There are eleven small temples constructed within the premises for various deities. A water tank is set up close to the Linga, used by the devotees to perform Abhisheka. The idols vary between 1 foot (0.30 m) and 3 feet (0.91 m) in height.
Bengaluru Kempegouda International Airport is the nearest international Airport which is around 100 KM far.
Koramandal is of nearest railway station from Kotilingeshwar Temple and is 8 KM far.
Kammasandra Gram Panchayat is nearest bus-stop from Kotilingeshwar Temple and is around 0.5 KM far.
 084313 19758

"
https://www.bharattemples.com/galageshwara-temple-haveri/,"Galageshwara Temple also knowns as Galaganatha Temple and is located in a small village named Galaganath, which was earlier known as Palluni. It was constructed during the rule of Chalukyas. It is a breathtaking Shiva Temple with sculptures and intricate carvings.
The nearest airport is Hubli.
The nearest railway station is at Haveri which is at a distance of 30 kms from Galaganath.
The NH-4 will take you to Ranebennur taluka of Haveri. Haveri lies at a distance of 350 kms from Bangalore. From here, you need to head towards Agadi road for 15 kms, and then make a detour after Guttal. The village is only 15 kms away from here.

"
https://www.bharattemples.com/tarakeshwara-temple-haveri/,"The name of the temple is derived from the Tarakeshwara form of Lord Shiva. Even though the credit of construction of this temple goes to the Kadambas, it was the Kalyani Chalukyas that made significant changes to make it into the form we see today.
The Tarakeshwara temple is a listed monument of the archeological survey of India.
The nearest airport is in Hubli.
The nearest railway station to the temple is the Haveri railway station which is approximately 40 kms from the temple. Once you reach the railway station, there are plenty of options for road transport to take you to Hangal.
Hangal has well-connected bus network to the other districts of Karnataka. The state bus standof Hangal is very near to the Tarakeshwara temple.

"
https://www.bharattemples.com/siddhesvara-temple-haveri/,"The temple is located within the city limits and is walk able distance from Bus Stand.
The nearest airport is Hubli.
The temple is walk able distance from Haveri Railway Station
The temple is walk able distance from Haveri Bus Stand
Haveri Railway Station Rd, Netaji Nagar, Vidya Nagar, Haveri, Karnataka 581110

"
https://www.bharattemples.com/hasanamba-temple-hassan/,"The main tower at Sri Hasanamba has been newly constructed in Dravidian style. There are three major temples on the premises of this temple dedicated to Darbar Ganapati, Hasanamba and Siddeshwara. Another prominent attraction here is the shrine dedicated to Kallappa. The three idols installed here are said to be of three thieves, who had allegedly come to steal the idol of the presiding deity, Sri Hasanamba, and earned her wrath. Earlier, Hassan was known as Sihmasanapuri and later it got the name of Hassan. It is said that during the rule of Hoysala dynasty in twelfth century A.D. an idol was found with its face wearing a pleasant smile. Hasana Mukhi or a smiling face was transformed into Hassan. The Hasanamba temple is opened in the presence of the Deputy Commission for only twelve days in a year during Deepavali celebrations. The special feature of this temple is that the lamp lit this year will be alive till the temple is reopened next year. Even the flowers retain their freshness for the entire year. Devotees from across south India and Maharashtra visit the temple.
Hassan does not have an airport and the nearest airport is Bangalore from where one can take flights to other major destinations in India and abroad.
Hassan is connected by rail to Bangalore, Mysore, Hubli, Shimoga and Mangalore.
Hassan is well connected to Bangalore, Mysore, Mangalore, Madikeri, Chickmagalore. It is around 187 km from Bangalore and 115 km from Mysore. One can get frequent Govt. buses to Hassan from these cities/towns.
Hosaline Rd, Ammeer Mohalla, Hassan, Karnataka 573201

"
https://www.bharattemples.com/hoysaleshwara-temple-hassan/,"Halebidu temple is another great example of temple architecture the twin temples of Hoysaleshwara, Kedareshwara built by Vishnuvardhana and Ballala-II at Halabidu. Sequences from Ramayana, Mahabharatha & Bhagavatha are depicted on the outer walls of these temples. The efficiency and experience of the sculpture, who had carved these stories in stone is bewitching.
Hassan does not have an airport and the nearest airport is Bangalore from where one can take flights to other major destinations in India and abroad.
Hassan is connected by rail to Bangalore, Mysore, Hubli, Shimoga and Mangalore.
Halebeed is 17 Km from Belur and 30 Km from Hassan. Regular bus services and Taxies are available both from Hassan and Belur.
Halebeedu, Karnataka 573121

"
https://www.bharattemples.com/chennakeshava-temple-hassan/,"Belur, situated on the banks of river Yagachi, 38 km from Hassan, is a world famous tourist destination. Belur was the erstwhile capital of the Hoysalas and referred to as Velapur, Velur and Belahur at different points in history. The town is renowned for its Chennakeshava temple, one of the finest examples of Hoysala workmanship. The temple was consecrated by the famous Hoysala king Vishnuvardhana to mark his victories in 1116 AD against the Cholas and called the Vijaya Narayana.
The Hoysalas used soft soapstone for their structures as they were found suitable for intricate carvings. Enclosed by a Prakara with a Gopurabuilt in the Vijayanagar style, the temple stands on a platform or Jagati and looks like a huge casket. The fine workmanship and skill visible in this masterpiece is truly breathtaking.
Hassan does not have an airport and the nearest airport is Bangalore from where one can take flights to other major destinations in India and abroad.
Hassan is connected by rail to Bangalore, Mysore, Hubli, Shimoga and Mangalore.
It is about 38 Km from Hassan. Regular Bus services and tourist taxies are available from Hassan.
Temple Rd, Belur, Karnataka 573115

"
https://www.bharattemples.com/kalleshvara-temple-davanagere/,"Kalleshvara temple is located in the town of Bagali  near to Harappanahalli Taluk in  Davangere district , Karnataka state, India
Nearest International airport is Bangalore. Hubli is the nearest Domestic airport.
Harappanahalli is the nearest Railway Station for Kalleshvara Temple, Bagali Tourist Place.
There are regular buses from nearby cities.

"
https://www.bharattemples.com/harihareshwara-temple-davanagere/,"The Harihareshwara Temple Located at Harihar taluk Davanagere District  in Karnataka state, 
Nearest International airport is Bangalore. Hubli is the nearest Domestic airport.
Harihara is the nearest Railway Station for Harihareshwara Temple.
There are regular buses from nearby cities.

"
https://www.bharattemples.com/gopalaswamy-temple-chamarajanagar/,"Himavad Gopalaswamy Betta is a hill (betta in Kannada) located in the Gundlupete Taluk, Chamarajanagar district of the state of Karnataka, at a height of 1450m India and is extensively wooded. It is also the highest peak in the Bandipura National Park. It lies in the core area of the Bandipur National Park and is frequented by wild life including elephants. Dense fog predominates and covers the hills round the year and thus gets the prefix Himavad(in the language of Karnataka) and the temple of Venugopalaswamy (Lord Krishna) gives the full name of Himavad Gopalaswamy Betta.
Chamarajanagar does not have an airport.
Chamarajanagar is connected by rail to Mysore and Bangalore.
Gopalaswamy Betta 20 km from Gundlupete And 55km from Chamarajanagar. Regular bus services and taxis are available from Chamarajanagar and Gundlupete

"
https://www.bharattemples.com/papnash-shiva-temple-bidar/,"Papnash Temple is a Shiva Temple situated in Bidar district, Karnataka. It is believed that the idol of the temple was installed by Lord Rama on his way back to Ayodhya. The original temple was lost and a new temple was built at the ruins of the ancient temple.
Rajiv Gandhi International Terminal, Begumpet, Hyderabad is Just 120 Kms away from Bidar District Head Quarters. Its just 2 and half hours drive from the airport to Bidar on NH9 till Zaheerabad and a diversion of 28 KMs after Zaheerabad.
Rail facility is available from Bangalore and Hyderbad. Yeshwanthpur – Bidar Express, Depature from Yeshwanthpur at 7:00 PM. Bangalore – Nanded Link Express Via Bidar, Departure from Bangalore at 9.50 PM. Secundrabad – Manmad Express from Hyderbad Departure at 6 PM from Secundrabad Station, Hyderbad. Hyderbad – Aurangabad Express from Kachiguda weekly thrice. One can also take Udyan express or KK Express from Bangalore reach Gulbarga and take a bus from there, its 105 KMS from Gulbarga.
From Bangalore many Govt Luxury Buses of KSRTC ply daily via Hyderbad, Its 16 hours journey from Bangalore via Hyderabad on NH 7 and NH 9. From Bangalore Via Gulbarga and Bellary its 20 hours journey. From Hyderbad Imaliban bus stand for every 15 minutes a Bus to Bidar is available from Plat form No 36.
Shiva Nagar, Bidar, Karnataka 585402

"
https://www.bharattemples.com/virupaksha-temple-hampi-bellary-karnataka/,"Virupaksha Temple, Hampi, Bellary, Karnataka
Virupaksha Temple is located in Hampi in the Ballari district of Karnataka, India. It is part of the Group of Monuments at Hampi, designated as a UNESCO World Heritage Site. The temple is dedicated to Virupaksha, a form of Shiva. The temple was built by Lakkan Dandesha, a nayaka (chieftain) under the ruler Deva Raya II of the Vijayanagara Empire.[1]
Hampi, capital of the Vijayanagara empire, sits on the banks of the Tungabhadra River. Virupaksha Temple is the main center of pilgrimage at Hampi, and had been considered the most sacred sanctuary over the centuries. It is intact among the surrounding ruins and is still used in worship . The temple is dedicated to Lord Shiva, known here as Virupaksha, as the consort of the local goddess Pampadevi who is associated with the Tungabhadra River. There is also a Virupakshini Amma temple (mother goddess) in a village called Nalagamapalle, Chittoor district, Andhra Pradesh, approximately 100 km from Tirupati.
 
The Virupaksha Temple in Hampi is dedicated to lord Shiva. The distance from Bangalore to Hampi is about 350 km. Hampi is a temple town in South India and is acknowledged as one of the World Heritage Sites of UNESCO. Virupaksha Temple is dedicated to lord Shiva. This temple was constructed in Lakkana Dandesha’s assistance who was a commander under King Deva Raya II.
Hampi is on the embankment of River Tungabhadra. The predominant centre of pilgrimage in Hampi is this esteemed temple. It is the holiest and sacred retreat.
The Virupaksha temple has survived through the years and never ceases to prosper. It is still pristine amidst the ruins that surround it. It attracts large groups of people in the month of December. The yearly chariot festival is conducted in the month of February.
At present, the main temple consists of a sanctum, three ante chambers, a pillared hall and an open pillared hall.It is decorated with delicately carved pillars. A pillared cloister, entrance gateways, courtyards, smaller shrines and other structures surround the temple.
The nine-tiered eastern gateway, which is the largest at 50 meters, is well-proportioned and incorporates some earlier structures. It has a brick superstructure and a stone base. It gives access to the outer court containing many sub-shrines.
The smaller eastern gateway leads to the inner court with its numerous smaller shrines.
Another gopuram towards north known as the Kanakagiri gopura, leads to a small enclosure with subsidiary shrines and eventually to the river Tungabhadra.
A narrow channel of the Tungabhadra River flows along the temple’s terrace and then descends to the temple-kitchen and out through the outer court.
One of the most striking features of this temple is the usage of mathematical concepts to build and decorate it. The temple has repeated patterns that demonstrate the concept of Fractals. The main shape of the temple is triangular. As you look up the temple top, the patterns divide and repeat themselves, just like you would see in a snowflake or some other natural wonders.
Krishnadevaraya, one of the famous king of the Vijayanagara Empire was a major patron of this temple. The most ornate of all structures in the temple, the central pillared hall is believed to be his addition to this temple. So is the gateway tower giving access to the inner courtyard of the temple. Inscriptions on a stone plaque installed next to the pillared hall explain his contribution to the temple. It is recorded that Krishna Devaraya commissioned this hall in 1510 AD to mark his accession. He also built the eastern gopuram. These additions meant that the central shrine came to occupy a relatively small part of the complex.The halls in the temple were used for a variety of purposes. Some were spaces in which the images of gods were placed to witness special programmes of music, dance, drama, etc. Others were used to celebrate the marriages of deities.
The temple’s history is uninterrupted from about the 7th century. The Virupaksha-Pampa sanctuary existed well before the Vijayanagara capital was located here. Inscriptions referring to Shiva date back to the 9th and 10th centuries.What started as a small shrine grew into a large complex under the Vijayanagara rulers. Evidence indicates there were additions made to the temple in the late Chalukyan and Hoysala periods, though most of the temple buildings are attributed to the Vijayanagar period. The huge temple building was built by Lakkana Dandesha, a chieftain under the ruler Deva Raya II of the Vijayanagara Empire.
Under the Vijayanagara rulers, in the middle of the 14th century, there began a flowering of native art and culture. When the rulers were defeated by Muslim invaders in the 16th century, most of the wonderful decorative structures and creations were systematically destroyed.
The religious sect of Virupaksha-Pampa did not end with the destruction of the city in 1565. Worship there has persisted throughout the years. At the beginning of the 19th century there were major renovations and additions, which included ceiling paintings and the towers of the north and east gopura
Official Address

"
https://www.bharattemples.com/udupi-sri-krishna-matha-udupi-karnataka/,"Udupi Sri Krishna Matha, Udupi, karnataka
Udupi Sri Krishna Matha (Tulu:ಉಡುಪಿ ಶ್ರೀ ಕೃಷ್ಣ ಮಠ) is a famous Hindu temple dedicated to god Krishna and Dvaita Matha located in the city of Udupi in Karnataka, India.
The matha area resembles a living ashram, a holy place for daily devotion and living. Surrounding the Sri Krishna Matha are several temples namely the Udupi Anantheshwara Temple which is over a 1,000 years old
The 9-holed window, also known as the Kanakadasa window, is attached to a wall in the Chandrasala hall. The hall lends itself a sublime ambiance in aid of the holy sound made by numerous bells hanging at its arched entrance, as well as the beautiful glow of the earthen lamps burning in the hall. Devotees either sit there in meditation saying silent prayers or try to peep through the 9-holed window to get a glimpse of the Lord. One corner of the hall holds the shrine of Lord Hanuman in a meditative pose.
Overlooking the Chandrasala hall is a four-pillared raised platform with a silver roof. The platform houses the traditional deepastambam, holding the sacred oil lamp.
On the right side of the main sanctum in the path of circumambulation stands the statue of the temple’s founder Shri Madhvacharya, while on the northern side of his statue stands the shrine of Lord Panduranga.The holy tank Madhwapushkarani is placed next to the southern entrance of the temple. The eastern entrance to Shri Balkrishna’s sanctum sanctorum is strikingly beautiful flanked by a panchadhatu (5 metals) figure of Lord Vishnu mounted on his Garuda holding conch and discus. The eastern entrance usually remains closed and is open only once a year on the day of Vijaya Dashami.
The Krishna Matha was founded by the Vaishnavite saint Jagadguru Shri Madhwacharya in the 13th century. He was the founder of the Dvaita school of Vedanta. It is believed that Madhwacharya found the murti of Sri Krishna in a large ball of gopichandana.As told by Sri Madhwacharya, in his Tantrasara Sangraha, the murti is placed Pashchimabhimukha(facing West). All the other murtis in other Ashta mutts face west as well. Devotees always have darshan of Lord Krishna through the inner window, known as Navagraha kindi & the outer window known as Kanakana kindi, which is decorated by an arch named after him. A statue has also been erected. A similar window covers the immediate front of the murti and is called Navagraha kindi. It is often mistaken to be Kanakana kindi.
The temple opens by 5.30 in the morning. The unique feature of the temple is that the deity is worshipped through the silver-plated window with nine holes (Navagraha kindi).The temple also offers prasadam (lunch) in the noon.
According to mythology, when Lord Krishna’s wife Rukmini requested her husband for the idol of Balkrishna, the child form of the Lord, Shri Krishna entrusted Vishwakarma with the task of designing the idol. Vishwakarma made a beautiful idol of Balkrishna with the holy saaligrama stone and gave it to Rukmini for worship.
The idol, in the course of being worshipped by hundreds of devotees at Dwaraka with the application of sandalwood paste, got completely covered with the sandalwood paste. It is believed that this same idol is now placed at the temple.
Udupi is the railway station close to the temple. You can also consider Mangalore Railway Station. Buses and taxis are also available from here.
Mangalore is the nearest airport to Udupi. One may catch direct flights from Bangalore to Mangalore, from where one can hire a taxi to Udupi.
The KSRTC, as well as the private buses, ply frequently between Mangalore and Udupi. You can hire private taxis or cabs to reach here.
Official Address

"
https://www.bharattemples.com/sringeri-chikkamagaluru-karnataka/,"Sringeri, Chikkamagaluru, karnataka
Sringeri (ಶೃಂಗೇರಿ ) also called Sri Kshetra Shringeri is a hill town and Taluk headquarters located in Chikkamagaluru district in the state of Karnataka, It is the site of the first maṭha (Sringeri Sharada Peetham) established by Adi Shankara, Hindu theologian and exponent of the Advaita Vedanta philosophy, in the 8th century CE It is located on the banks of the river Tungā .The name Sringeri is derived from Rishyashringa-giri, a nearby hill that is believed to have contained the heritage of RishiVibhandaka and his son Rishyashringa. Rishyashringa appears in an episode in the Bala-Kanda of the Ramayana where a story, narrated by Vasishtha, relates how he brought rains to the drought-stricken kingdom of Romapada
According to legend, Adi Shankaracharya is said to have selected the site as the place to stay and teach his disciples, because when he was walking by the Tunga river, he saw a cobra with a raised hood, providing shelter from the hot sun, to a frog undergoing labour. Impressed with the place where natural enemies had gone beyond their instincts, he stayed here for twelve years. Adi Shankaracharya also established mathas in the northern (at Jyotirmath, near Badrinath), eastern (at Puri) and western (at Dwaraka) quarters of India.
Jagadguru Sri Adi Shankara Bhagavatpada established the first of the four Amnaya Peethams1 at Sringeri more than twelve centuries ago to foster the sacred tradition of Sanatana Dharma.
Hallowed for all times by Sage Rishyashringa who stayed and performed Tapas here, Sringeri attracted the great Acharya with a remarkable sight.Tradition has it that after the Acharya had dispersed all the non-Vedic creeds prevailing in the country, He was on the look-out for a convenient and holy place where he could establish an institution to spread the truths of Advaita Vedanta. When the Acharya came to Sringeri, he saw an unusual sight on the banks of the Tunga. A cobra was seen spreading out its hood over a frog in labour pains, to give it shadow from the scorching mid-day sun. Struck with the sanctity of the place, which could infuse love between natural adversaries, the Acharya chose this very location to establish His first Math.
The Madhaviya Shankara Digvijayam describes that the Acharya came across many virtuous people at Sringeri and taught them the doctrine of Advaita. He then invoked the Divinity of Knowledge, Goddess Sharada and consecrated an icon of the Goddess. Thus the Peetham He founded at Sringeri in South India for fostering the Vedas and the sacred tradition of Sanatana Dharma came to be known as the Dakshinamnaya Sri Sharada Peetham.
The Acharya appointed his prime disciple, Sri Sureshwaracharya as the first Acharya of the Peetham. Since then, the Peetham has been blessed with an unbroken Guru Parampara, a garland of spiritual masters and Jivanmuktas representing Sri Adi Shankaracharya. The succeeding Acharyas have led a life of such austere penance that it has led disciples to adore in them the radiance of Sri Adi Shankara Himself.
Besides being a centre of spiritual power, Sringeri also came to be known as a great place of traditional learning owing to the presence of Goddess Sharada and the erudition of the Acharyas of the Peetham. The Acharyas were instrumental in bringing forth commentaries on the Vedas and in further expounding the Bhashyas of Sri Adi Shankaracharya. The Acharyas also wrote a number of independent works related to Advaita besides producing a number of hymns underlining their ardent devotion to the non-dual Supreme worshipped in multifarious forms. The Peetham thus came to be regarded as the Vyakhyana Simhasana, The Throne of Transcendental Wisdom. Consequently, the Birudavali hails the Acharya as the occupier of this throne. Many regard Goddess Sharada Herself to be moving in the form of the presiding Acharya of the Peetham.
In the 14th century, royal patronage to the Peetham began with the founding of the famous Vijayanagar empire under the divine guidance of the 12th Acharya, Jagadguru Sri Vidyaranya. The austerity of the Acharya influenced the rulers to such an extent that they began ruling in the name of the Acharya and granted the Peetham the rights over secular administration of the land. At the rulers’ request, the Acharya began conducting a Durbar during the Navaratri festival – an occasion deemed by the rulers to honour their Guru. Subsequently, the Acharya came to be known as the Karnataka Simhasana Prathisthapanacharya and the Peetham became a mighty institution – a Samsthanam and is known to this day as the Jagadguru Shankaracharya Mahasamsthanam, Dakshinamnaya Sri Sharada Peetham at Sringeri. Over the succeeding centuries, a number of empires and rulers including the Mysore Maharajahs Hyder Ali and Tipu Sultan, the Nizam of Hyderabad, the Peshwas and the Keladi rulers and Travancore Rajas were drawn towards the Peetham and respected the Acharya as their Guru.
Official Address

"
